source_org_id,target_project_id,weight_eur
NO_NO918527419MVA_6e6551fb2b,889026,50000.0
DE_DE811193231_54448a9443,637014,1465603.75
UK_GB744495211_d2289abefc,885818,224933.76
PT_PT510210589_38a7777d31,957080,134268.75
EL_EL094325955_e7aff02850,777640,279695.34
EL_EL800728666_285d6c0291,777640,338023.61
EL_EL099785242_8da12c7ba6,777640,493133.75
ES_ESB82062266_b326321a17,777640,337500.0
ES_ESQ0818003F_516f8d5592,777640,667975.0
BE_BE0544198506_ccaf0bc411,777640,245000.0
ES_ESB65297038_3753ad9ce4,777640,0.0
PT_PT510318843_478ae205b0,777640,222750.0
NL_NL001569569B01_7bc11722c5,777640,679993.55
ES_ESQ3718001E_c349321771,777640,230405.0
EL_EL999610853_55291e9c2e,775371,50000.0
NO_PICTERUS_AS_1f0cea7cab,946013,1663903.5
UK_GB649926678_ee27785789,637960,126337.0
DE_DE143293537_2001f2c600,637960,1256437.5
DE_DE143293939_25380f71b4,637960,116924.5
CH_CHE115203630MWST_cd37f5f0ef,803063,1500000.0
ES_ESB86315785_174a5a5683,741450,50000.0
ES_ESQ6550005J_c871dee84f,714150,1481747.0
EL_EL094360380_d4cb0b22e1,761634,324625.0
FR_FR96309320612_87fa95c57d,761634,326875.0
EL_EL099785242_8da12c7ba6,761634,406250.0
SE_SE556572657601_1315764737,761634,175000.0
BE_BE0568490472_883e6429ce,761634,327425.0
ES_ESB64124308_7b9790bf30,761634,385158.37
SE_SE556922001401_645d2904b5,761634,171500.0
ES_ESB60432291_f43e5f0a4b,761634,71750.0
FR_FR59513240531_bd93618e11,761634,60566.63
NO_PICTERUS_AS_1f0cea7cab,854926,50000.0
AT_INTERNATIONALES_INSTITUT_FUER_ANGEWANDTE_SYSTEMANALYSE_87490380a4,966721,150000.0
FR_FR45180089047_033e5b4651,952060,476373.75
TR_TR8330508960_bf710cd940,952060,600625.0
EE_EE100030417_e8e2783268,952060,600625.0
PT_PT513226389_aead21d5a0,952060,298750.0
CY_CY10208221G_12b8dd11af,952060,422500.0
PT_PT504441361_3ccfe4057c,952060,898750.0
NL_NL002882243B01_79426c25fb,952060,698795.0
FR_FOUNDATION_POUR_L_EDUCATION_A_LA_SCIENCE_DANS_LE_SILLAGE_DE__e791c6f85b,101003469,96473.75
NL_NL851029279B01_d26e41cef3,101003469,736228.81
UK_GB649926678_ee27785789,101003469,350938.75
UK_GB200012659_52932638d8,101003469,454951.25
FR_FR68775665789_3f14dec8fe,101003469,250000.0
FR_FR43775685019_c6f6d286d1,101003469,0.0
DE_DE141507065_3ae32bc430,101003469,430300.0
NL_STICHTING_INTERNATIONAL_RED_CROSS_RED_CRESCENT_CENTRE_ON_CLI_2fecb79d73,101003469,64968.75
ES_ESQ4618001D_20b5f94ce2,101003469,260015.0
UK_GB888805362_8b86215358,101003469,260000.5
DE_DE141510383_41bffec987,101003469,190290.0
DE_DE121965658_d7e13f4d3d,101003469,129145.39
DE_DE138408327_199f58af5f,101003469,138169.75
NL_NL821693992B01_701f2fd165,101003469,288000.0
CH_CHE115203630MWST_cd37f5f0ef,101003469,814768.75
UK_GB125506730_c3aa7b7185,101003469,111898.75
DE_DE129517720_44ccd8e254,101003469,314997.5
FR_FR40180089013_ba738b11f3,101003469,996292.44
DE_DE188369991_bb9775c938,101003469,111802.36
ES_ESB98481658_d97dd5279a,957164,85000.0
IL_IL515600005_15ac2745cf,945943,2242625.0
RO_INSPECTORATUL_GENERAL_AL_POLITIEI_ROMANE_5e6bc54e56,833276,75000.0
BE_POLICE_FEDERALE_BELGE_4a291fa624,833276,81250.0
IE_IE6517386K_255c478348,833276,1615942.5
CH_CHE116254050TVA_c9f4be62b6,833276,101997.5
IE_TRILATERAL_RESEARCH_LIMITED_5493ec3a59,833276,0.0
IE_IE9802983T_d03fb8ccd4,833276,557250.0
IE_AN_GARDA_SIOCHANA_2a40e0e72e,833276,266250.0
IT_IT02118311006_cfdeb50ebd,833276,326250.0
CY_CY10137255O_16ba830145,833276,282200.0
EE_EE101339816_e0bcdb1426,833276,118075.0
UK_GB119165222_84e996edfb,833276,559375.0
LV_LV90000099040_1ee80f18a3,833276,47500.0
NL_NL001932706B01_ec68c56d60,833276,261250.0
NO_NORWEGIAN_MINISTRY_OF_JUSTICE_AND_PUBLIC_SAFETY_9af7bd95bd,833276,581250.0
UK_POLICE_SERVICE_OF_NORTHERN_IRELAND_a1e2af8bc8,833276,75000.0
BE_BE0663658954_6b570aea85,833276,969750.0
BE_BE0849248856_f6f1d7dfc4,833276,311875.0
NL_MINISTERIE_VAN_JUSTITIE_EN_VEILIGHEID_1efe8f8163,833276,62245.0
BE_EUROPEAN_CYBERCRIME_TRAINING_AND_EDUCATION_GROUP_c7b8993409,833276,0.0
FR_MINISTERE_DE_L_INTERIEUR_35910e367a,833276,705450.0
IL_IL515710960_46e2247abf,855734,50000.0
DK_DK30060946_d474807114,757360,1463805.0
FI_FI02458955_72432b008a,703446,179325.6
LT_LT100011138915_3865aa1060,826060,141375.0
FR_FR60489394601_9530d2dda9,826060,0.0
IT_IT00126480409_81d97879e9,826060,179156.25
FI_FI17496057_98189cf214,826060,85812.5
AT_ATU57477929_0b9345db86,826060,128335.38
TW_INDUSTRIAL_TECHNOLOGY_RESEARCH_INSTITUTE_INCORPORATED_d77bb50791,826060,0.0
FR_FR05193819125_63fd10992a,826060,122633.0
AT_ATU46981707_c1307465cc,826060,300000.0
FR_FR36348494915_de6794d419,826060,105851.88
EL_EL800497651_62e8f052dd,826060,140625.0
NO_DENOFA_AS_8bba055b7a,826060,135171.88
FR_FR38437779762_92cf883eae,826060,117243.75
FI_FI26473754_b7dddb5740,826060,340552.19
DE_DE129515865_65d54c5c94,826060,199635.19
DE_DE811193231_54448a9443,826060,259135.19
NO_NO989180851MVA_3dddd7dd86,826060,158259.3
FR_FR43775685019_c6f6d286d1,826060,271602.63
BE_BE0425260668_ea0ed3a903,826060,420770.88
CZ_CZ45277397_8e01fffc03,826060,108750.0
DE_DE282583555_a8f45821ab,826060,100125.0
DE_DE812655055_f2172150d7,826060,950000.94
FR_FR73195112966_9de9e3a297,826060,122675.0
BE_BE0472324870_c83b2027bb,826060,207500.0
IT_IT04629740657_3a200504eb,826060,0.0
FI_FI28339399_e92b5cff87,826060,143842.5
CZ_CZ00216305_273308c6e9,826060,191154.25
NO_NO919303808MVA_d5909c5477,826060,217000.0
DE_OSTBAYERISCHE_TECHNISCHE_HOCHSCHULEAMBERG_WEIDEN_0a991f2664,826060,228533.38
AT_ATU54713500_2681b087ed,826060,199062.5
DE_DE811115368_7ee9c03c40,826060,500593.75
FR_FR30130026081_d346d13326,826060,0.0
DE_DE278773457_ac0f66af5a,826060,138375.0
AT_ATU74503147_eefadd2278,826060,74805.63
IT_IT02601500404_b632d47e09,826060,0.0
AT_ATU62221937_05faa02db0,826060,0.0
FR_FR18314208125_5b7d00c978,826060,0.0
AT_ATU28752908_488d1f1682,826060,424511.25
IT_IT04376620151_4933286c16,826060,0.0
AT_ATU43716207_dbe7d41459,826060,71095.93
IT_IT01131710376_1602511d5c,826060,0.0
IT_IT02598581201_f8b3745390,826060,354375.0
LV_LV90002135242_e4138bfc4e,826060,113050.0
FR_FR49504941337_48a10d2a9e,826060,498153.13
LT_LT119502413_1c4f260c4e,826060,19005.0
FR_FR47891085888_a72b1f649f,826060,0.0
IT_IT00951900968_b16ac74900,826060,369356.25
NO_IGLOBALTRACKING_AS_a52580b7f0,826060,7678.2
FR_FR40180089013_ba738b11f3,826060,0.0
NO_NO923085483MVA_841378b91d,826060,131062.5
AT_ATU50367703_045022559a,826060,149999.94
DE_DE188369991_bb9775c938,826060,336325.5
TR_TR1750021979_aad493ff24,704476,145845.6
IT_IT13239311007_f3035f01f0,806911,50000.0
UK_GB648238808_adcbdfe14e,645452,290625.0
IE_IE6517957E_01f00ad34f,645452,253503.0
DE_DE121689807_84f9cb2b79,645452,314679.0
HK_HONG_KONG_UNIVERSITY_OF_SCIENCE_AND_TECHNOLOGY_52ea135e0b,645452,0.0
DE_DE191413292_ae33678966,645452,107500.0
DE_DE148646973_d3e9e6c3d1,645452,932625.0
NL_NL820260708B01_59841e87ae,645452,108750.0
DE_DE266749428_4fc8f7504c,645452,359061.0
LV_LV40003027238_8858d7219f,645452,116500.0
IT_IT02003000227_752186af0a,645452,322500.0
CZ_CZ00216208_dbbd27d804,645452,283063.0
FR_FR40180089013_ba738b11f3,645452,256318.0
UK_GB592950700_dafeafaf30,645452,358215.0
NL_NL003240782B01_78dd7546da,645452,274089.0
UK_GB613451470_bca3a2d1a1,101020940,2499368.0
UK_GB629588094_c2d9eaa333,757481,1488674.14
DE_DE294122964_2e0e12e503,726695,844256.0
CY_CY10332793U_3311beb198,883242,462000.0
DE_DE329624902_1264ceee33,883242,441250.0
ES_ESA08663619_1060a7992d,883242,206937.5
DE_DE129515865_65d54c5c94,883242,403668.75
FR_FR43775685019_c6f6d286d1,883242,884406.25
PT_PT509211690_a9958d6cce,883242,258125.0
RO_RO41963989_324e4dfb0d,883242,458687.25
UK_GB586731502_fb4160468c,883242,488901.25
EL_SAKOPOULOS_THEODOROS_6bc4dabcef,883242,101937.5
ES_ESA28240752_1299e60de8,883242,354375.0
EL_EL094437930_491dccda5b,883242,207375.0
IT_IT07312041002_112ef878c8,883242,302500.0
LT_LIETUVOS_KIBERNETINIU_NUSIKALTIMU_KOMPETENCIJU_IR_TYRIMU_CEN_27608df454,883242,250000.0
HU_HU12796560_8565a68d20,883242,252875.0
RO_RELATIONAL_ROMANIA_SRL_eae4f9d0f6,883242,171281.25
RS_RS100423446_e1743b886c,883242,169137.5
CY_CY10361936J_a2f89d99fd,883242,287875.0
PL_PL7811019801_5b5da8fc75,883242,277375.0
IT_IT05724831002_95ebe508fb,883242,360062.5
ES_ESB85908093_bd52801216,883242,0.0
BE_BE0419052173_df94ed793e,883242,311500.0
EL_EL090162593_7317299a3d,883242,478750.0
PT_PT505002892_8ab148dfa4,883242,572500.0
EL_EL090203611_3c9ab1f359,777067,205000.0
ES_ESA78423480_ae55f9a134,777067,365000.0
ES_ESQ0818003F_516f8d5592,777067,400937.5
UK_GB524371168_eaa3f3b4f2,777067,523968.75
IT_IT01346480625_89fc90e908,801137,395500.0
PL_PL7770002062_49d1195bab,801137,397250.0
CH_CHE116075613TVA_41bb6a876b,801137,465250.0
CH_CHE108910225TVA_aa327ee771,801137,184300.0
IT_IT08182910961_2399d76355,801137,290500.0
IT_IT04376620151_4933286c16,801137,705000.0
ES_ESQ4618002B_2bf1cfdf65,801137,437000.0
ES_ESS0800099D_ab60917577,801137,410500.0
DE_DE316657520_333453bd5c,887771,50000.0
IT_IT00355870221_bafdc7a3b4,732194,249375.0
PL_PL5262366006_16a5612693,732194,0.0
PL_PL5262366006_16a5612693,732194,0.0
ES_ESA78395969_484d1527b4,732194,219100.0
DE_DE246756459_3bf085c768,732194,181728.38
CH_CHE439338015MWST_10f4fcc8be,732194,0.0
DE_DE282422576_4bbe78b46c,732194,201346.63
ES_ESA28240752_1299e60de8,732194,336437.5
UK_GB568630414_f4fc849734,732194,651504.99
IT_IT00340520220_5607792f76,732194,376625.0
DE_INSTITUT_FUR_ANGEWANDTE_INFORMATIK_INFAI_EV_3ebc42fe7a,732194,753250.0
DE_DE278387628_80f11da309,744605,100018.8
BE_BE0325777171_d6c264c7fb,686764,544680.0
FR_FR31180036048_efc4fe25e5,686764,364250.0
DE_DE129521671_eb9bb7af02,686764,438640.0
IT_IT03064870151_828cff36bf,686764,322080.0
ES_ESB62326871_b78c1e1186,686764,612625.0
UK_GB125506730_c3aa7b7185,686764,600776.0
DE_DE812383453_9eb6b27fef,686764,475375.0
DE_DE124651626_3639fe1fdc,686764,567162.5
DE_DE143845342_e11dcf6f08,772021,878970.0
IT_IT00193710266_3e33133f62,680511,792500.0
ES_ESB64461270_08f2a2dff4,680511,124922.0
ES_ESB84957976_c5f8886278,680511,298453.75
DE_DE136626291_3741687481,680511,234237.5
BE_BE0889222061_a082cc7254,680511,200000.0
SE_SE556464687401_30df343a1e,680511,437500.0
ES_ESB85746089_c3b596891b,680511,793999.63
UK_GB401269781_03c98a9590,680511,976680.0
UK_GB179511583_e315fbb2b5,680511,52500.0
DE_DE121091633_4d221cc7da,680511,168750.0
UK_GB577657579_24d1411b0b,680511,390717.63
SE_SE556041482201_aa7716263b,680511,0.0
SE_SE556628123301_a87d242680,680511,183400.0
ES_ESB62822010_7c10b13cfc,680511,332500.0
ES_ESB65477077_dce7f09532,680511,18052.19
DE_DE267830520_e5c9b68fff,680511,91875.0
PL_PL5260040341_667c4b3d59,680511,227500.0
SE_SE556479559801_3e1a67a5ec,680511,1100957.3
DE_DE114815244_05bfa2cd94,724290,1998750.0
DE_DE307857089_ca6520c8ef,861843,120625.0
ES_ESB86731791_765a326433,718357,50000.0
FR_FR40180089013_ba738b11f3,896475,184707.84
UK_GB671798093_63d7006437,670467,2464532.0
UK_GB312060954_4fe28c00f4,854871,50000.0
EE_EE100698600_8b0e89725e,870747,140000.0
FR_AGENCE_DE_COOPERATION_INTERREGIONALE_RESEAU_CHEMINS_DE_SAINT_3a14e59705,870747,118750.0
PT_PT512021333_c69f30f7cb,870747,81875.0
CY_CY90002687H_b668d07e91,870747,357750.0
ES_ESG48975767_22cc78cd38,870747,290937.5
DE_DE269913008_7f81b9488b,870747,110625.0
ES_ESG34147827_4e325f315d,870747,0.0
PT_PT501797173_1aba329e5d,870747,505125.0
EL_EL999982925_d38265e1c3,870747,0.0
EE_EE100560275_431f50963b,870747,414687.5
IT_IT01228200778_6dc865d82e,870747,192500.0
ES_ESB34274019_58ab2dd33d,870747,286562.5
BE_BE0897614640_fdee716271,870747,270937.5
NL_EUROPA_NOSTRA_94ecb0efab,870747,201500.0
IE_IE2200007U_85337786c4,948493,1499786.0
ES_ESQ3718001E_c349321771,703689,170121.6
ES_ESA33117995_8d36304814,732667,310000.0
SE_SE556991630601_66fee9244a,732667,482875.0
EL_EL099785242_8da12c7ba6,732667,100117.5
IE_IE6517957E_01f00ad34f,732667,640259.35
DE_DE173703203_dade9add3b,732667,636875.0
ES_FUNDACION_IMDEA_NETWORKS_0ac489cca0,732667,450250.0
SE_SE202100287401_438fc9b753,732667,710125.0
IE_IE6328263O_971fa039f2,732667,718654.4
UK_GB245719348_5f0755875f,732667,321840.0
ES_ESB70409628_8e125758b8,732667,236875.0
IE_IE6609370G_82f7e60b61,101028291,184590.72
SE_SE556975865801_63736fbefe,954575,490084.0
NO_HY5PRO_AS_bf1d8dfbe1,955862,118098.75
TR_YEDITEPE_UNIVERSITY_VAKIF_b418e70f5a,778405,121500.0
FR_FR19531301174_7563adafda,778405,9000.0
US_NORTHWESTERN_UNIVERSITY_CORPORATION_0db5cb144e,778405,0.0
TR_TR0740487290_a7c3e096a7,778405,94500.0
RS_RS100043776_8d1ecd6a31,778405,693000.0
US_THE_UNIVERSITY_OF_CHICAGO_c9c715c974,778405,0.0
CR_FUNDACION_CENTRO_DE_ALTA_TECNOLOGIA_0da133a907,778405,0.0
FI_FI22857339_49563f02f3,778405,36000.0
US_UNIVERSITY_OF_CONNECTICUT_18d0fd04d4,778405,0.0
FR_FR29378457857_3ad3950a23,821461,130736.59
CH_SWISS_INTERNATIONAL_AIR_LINES_AG_d9d60e27dc,821461,39217.6
CH_CHE106080392TVA_c6ae0c9920,821461,562185.58
DE_DE122652565_b49f136225,821461,0.0
CH_CHE115203630MWST_cd37f5f0ef,821461,218683.98
IE_IE2200007U_85337786c4,695313,181285.34
UK_GB568630414_f4fc849734,695313,293919.01
DE_DE228847810_7fc5614467,695313,988895.34
UK_GB690391225_304fb197f1,695313,283214.86
UK_GB627403551_0eb3d8756c,695313,1646900.33
DE_DE315640589_3410ff43cb,815955,50000.0
DE_DE300311121_44f0cd9b6d,832989,0.0
FR_FR85479766842_ab8ef0f19b,832989,630000.0
SI_SI49977725_0cb29fe390,832989,189350.0
RO_RO13328043_2bc4c1bb14,832989,59500.0
RO_DELGAZ_GRID_SA_4b6da12361,832989,155010.45
SI_SI51367971_03ba67e80c,832989,208425.0
DE_DE121689807_84f9cb2b79,832989,855250.0
EL_EL090000045_b6f81e20b6,832989,232925.0
NL_NL003104990B01_666604b651,832989,134590.0
FR_FR01383470937_91d43cf6ad,832989,579176.5
EL_EL998670366_e7a1947e3e,832989,437901.25
IT_IT06552640721_e923cac2f9,832989,249375.0
RO_RO35939307_36006cabd0,832989,400211.8
RO_SOCIETATEA_PENTRU_SERVICII_DE_TELECOMUNICATII_SI_TEHNOLOGIA__94d1a67d09,832989,48125.0
FI_FI22283574_8ee75a3b77,832989,337195.0
NO_NO945748931MVA_ec2b430179,832989,158375.0
ES_ESA28240752_1299e60de8,832989,0.0
EL_EL997985169_6a984619e7,832989,249305.0
SI_SI11446340_68dd77dcaa,832989,204750.0
IT_IT08547501216_62364fbc4f,832989,314125.0
IT_IT03383130543_875de480fe,832989,351050.0
FR_FR54552059024_d0bfdaac82,832989,314797.0
ES_ESB85908093_bd52801216,832989,280000.0
FR_FR56479766800_ed190af934,832989,0.0
LU_LU16853659_e3dc36706a,832989,755650.0
SI_SI13183109_f5f49072f3,832989,323750.0
DE_DE311238151_c3d9b6c380,832989,0.0
IT_IT00693630550_098f06d133,832989,526167.25
FI_FI02458963_357c7868ae,677943,1499869.0
CH_CHE116075613TVA_41bb6a876b,851031,100000.0
IL_IL926569195_d66f568ccc,790083,50000.0
DE_DE309226296_4418326d0a,954933,1560562.5
IT_IT00742430283_972c951f5a,896248,255768.0
CA_UNIVERSITE_DE_MONTREAL_3396310f81,896248,0.0
UK_GB524371168_eaa3f3b4f2,101024636,212933.76
DE_HAMBURGER_INFORMATIK_TECHNOLOGIE_CENTER_HITEC_EV_ad982bcdfa,732463,905750.0
FI_FI03134717_d9176e4475,732463,567750.0
AT_ATU57477929_0b9345db86,732463,602500.0
FI_FI26378052_14b1d6947f,732463,297000.0
IT_IT13378520152_05d279ba9f,732463,202650.0
AT_ATU14715405_9bd1a7ab44,732463,568625.0
ES_ESQ0818003F_516f8d5592,732463,443250.0
IT_IT05724831002_95ebe508fb,732463,490000.0
DE_DE284122352_cab20a3d57,732463,434250.0
IT_IT01628570507_fe3fb35d9f,761913,492750.0
UK_GB263824940_5f7f96ce9d,761913,664498.75
FR_FR89380129866_20ff1049b3,761913,275290.0
IT_IT04882641006_3b7d48c5a1,761913,0.0
IE_CIT_INFINITE_DESIGNATED_ACTIVITY_COMPANY_ae6bea4be1,761913,0.0
EL_EL998823431_cff65c2792,761913,311250.0
IE_IE3714786EH_d39c737e2c,761913,252900.0
PT_PT504705610_697b3aa22d,761913,646625.0
EL_EL094019245_6e32c5b78d,761913,312500.0
ES_ESQ0818003F_516f8d5592,761913,454375.0
IT_IT00886171008_3bec856cbb,761913,572821.25
PT_PT504040847_6f03dce11f,761913,458125.0
DE_EURESCOM_EUROPEAN_INSTITUTE_FOR_RESEARCH_AND_STRATEGIC_STUDI_250fa79ce6,761913,536875.0
RO_RO9010105_152e864090,761913,385085.0
IE_IE9692485U_2e40cff75b,761913,656875.0
FR_FR65383181575_6874ce1667,761913,613090.0
IE_IE9799534D_741fd9f2a7,761913,570670.0
IL_IBM_ISRAEL_SCIENCE_AND_TECHNOLOGY_LTD_9f0e56a67c,761913,775300.0
ES_ESV85383578_4bf96a205d,894241,195375.0
DE_DE129515865_65d54c5c94,894241,183000.0
ES_ESQ0818003F_516f8d5592,894241,181750.0
EL_EL090037284_85683baa1d,894241,125500.0
ES_ESB86440906_75e9aada85,894241,314312.5
EL_EL998688671_8341e331f7,776262,250000.0
IT_IT00286820501_296cdd0b2c,776262,121000.0
US_SPACE_CONSULTING_INTERNATIONAL_LLC_d044a960a9,776262,40000.0
IT_IT00502591209_0442eb40d4,776262,128750.0
FR_FR40180089013_ba738b11f3,776262,158250.0
BE_BE0419052173_df94ed793e,776262,432500.0
NL_NL002882243B01_79426c25fb,776262,219190.0
IT_IT00419160783_94726592a6,776262,150000.0
AT_ATU57469858_5644d19188,813545,264207.24
IE_IE3370500RH_df2713dfca,813545,0.0
SE_SE202100305401_1e541d4326,813545,281982.96
IE_IE2200007U_85337786c4,813545,675090.51
BE_BE0248015142_4f3cb9aa2f,813545,0.0
ES_ESB64630569_de4e402ea4,813545,250904.88
CH_CHE108906206_0752bc7259,813545,274801.81
CH_CHE110354546MWST_6acaf963d0,813545,274683.83
ES_ESG65341695_32456cf5e6,813545,250904.88
UK_GB936088890_7f989c8ca4,813545,0.0
UK_GB499672470_1561be454e,813545,0.0
SE_SE202100293201_8e2305edf6,813545,0.0
UK_GB613451470_bca3a2d1a1,813545,303172.56
ES_ESQ2818002D_891b3d8932,813545,250904.88
FR_FR10450195979_d0b09d9784,813545,0.0
AT_ATU57176905_ce6d806352,813545,264207.24
ES_ESG39788773_1dde124e25,813545,0.0
FR_FR12504944364_89efb9fa7e,813545,149080.11
ES_ESG59319681_029dbcaabd,813545,250904.88
ES_ESQ0818001J_f487220e53,813545,0.0
FR_FR65130025737_709777e28b,813545,0.0
CZ_CZ00216208_dbbd27d804,813545,0.0
ES_ESQ0818002H_6fe0ba8979,813545,0.0
UK_GB671798093_63d7006437,813545,303172.56
BE_BE0628646310_9c119c82ba,813545,256320.0
ES_ESB40537490_8265a01708,876017,50000.0
UK_GB657864580_d7f53bc972,945922,2101728.0
DE_DE129515865_65d54c5c94,661180,0.0
DE_DE811231089_88e9cf561a,661180,171460.8
DK_DK31119103_cab690f874,769807,332187.5
AT_ATU14703506_be5f91e302,769807,602077.5
BE_BE0472058913_f9e45e5e86,769807,213125.0
DE_DE143608453_bc2e474e01,769807,489315.0
RO_RO41963989_324e4dfb0d,769807,70136.62
ES_ESS5100023J_34de6b0981,769807,245835.09
DK_DK29190925_7af012f7a4,769807,0.0
IT_IT02031760156_34f2816fb6,769807,385824.13
ES_ESG95756334_f7527a1858,769807,0.0
RO_RO476331_cf48b7cb51,769807,206113.38
ES_ESB98409634_1f57409be8,769807,388937.81
BE_BE0648786874_5d6bc2abab,769807,213160.4
IT_IT04258100967_0ac88bbad9,769807,233437.5
RO_UNIVERSITATEA_DE_MEDICINA_SI_FARMACIE_CAROL_DAVILA_DIN_BUCUR_4be2311fb0,769807,166921.99
DE_DE188369991_bb9775c938,769807,497145.13
FR_FR89383474814_9d2ecec9e4,780684,0.0
ES_ESB64956477_0a3d2c2293,780684,258750.0
UK_GB235983531_e507888b0f,780684,0.0
UK_GB235983531_e507888b0f,780684,50000.0
FR_FR02788627198_d82d00751a,780684,562500.0
CH_CHE110283515MWST_6c3233f383,780684,668780.0
IT_IT00340520220_5607792f76,780684,122332.5
UK_GB125506730_c3aa7b7185,780684,354067.5
DE_DE129517720_44ccd8e254,780684,472917.5
FR_FR40180089013_ba738b11f3,780684,913750.0
UK_GB592950700_dafeafaf30,780684,492971.25
FR_FEDERATION_DES_APAJH_753018b4ea,780684,68750.0
RO_RO34300479_039da76150,786409,119389.26
IT_IT05305181009_5950821c49,786409,0.0
ES_ESA62275680_7b993ca3e9,786409,524081.0
IT_IT03929151003_6e64dcf535,786409,0.0
ES_ESB33501446_a64678889d,786409,14324.48
DE_DE129515865_65d54c5c94,786409,569375.0
PT_PT500257833_55fde9bc59,786409,0.0
CY_CY10298153Y_5fb556d962,786409,319988.0
PT_PT504705610_697b3aa22d,786409,372093.75
ES_ESA79429171_12d5eb1d69,786409,380843.75
IT_IT04400441004_0ec8bcaec6,786409,880088.46
EL_EL094019245_6e32c5b78d,786409,418575.28
DE_DE811300283_789bc39a3b,786409,242901.0
IT_IT00886171008_3bec856cbb,786409,661799.99
EE_EE101114112_3d7c25b7d0,786409,339995.0
RO_RO9010105_152e864090,786409,400225.0
UK_GB245719348_5f0755875f,786409,449969.0
IT_IT00881841001_8253587575,786409,1311321.03
IT_IT80230390587_0f0e63b169,786409,0.0
IT_IT00488410010_4cc4697789,786409,595000.0
EL_EL090162593_7317299a3d,786409,400000.0
UK_MDB_DIAGNOSIS_GROUP_LIMITED_a2d9d96168,882365,50000.0
DE_DE811231089_88e9cf561a,792572,159460.8
FR_FR14800712820_33f1dd9ff9,850221,1892887.5
CH_CHE115665634MWST_9124b3631c,805542,1375000.0
DE_DE245846290_82aaf7aa16,644821,55745.31
UK_GB499672470_1561be454e,644821,127625.0
DE_DE308838809_ff6c3e2f27,644821,57660.69
UK_GB115079431_3a85c84c1d,644821,158618.75
UK_GB287461957_8359e35f4b,838945,212933.76
NL_NL851029279B01_d26e41cef3,660458,0.0
NL_NL855546670B01_ec3e2f4814,660458,177598.8
FR_FR30130026081_d346d13326,742335,2434742.51
FR_FR40180089013_ba738b11f3,742335,0.0
FR_LES_DOIGTS_QUI_REVENT_56cc3493c5,780814,97253.75
EL_EL099785242_8da12c7ba6,780814,246875.0
NL_NL851029279B01_d26e41cef3,780814,39312.5
DE_HOCHSCHULE_OFFENBURG_c11b1844a2,780814,398405.0
PL_PL7810000455_91bda302b9,780814,97750.0
UK_GB613451470_bca3a2d1a1,780814,477923.0
SE_SE202100313801_83f0161681,780814,747910.0
NL_NL001956218B01_841b9c286e,780814,254533.75
IT_IT04376620151_4933286c16,740132,2351544.0
IL_IL515053189_7196840397,849281,2159286.5
DK_DK29979812_f54c47d97b,748094,200194.8
NO_MACHINE_PROGNOSTICS_AS_12733587e6,867915,50000.0
ES_ESG62426937_501750a9d7,793135,158121.6
FR_FR31180036048_efc4fe25e5,765549,262875.6
IL_IL520016858_283f994fa2,765549,520601.04
NL_NL002968721B01_f61d247ab9,765549,766122.84
IT_IT00551830326_ca936307de,765549,516122.64
BE_BE0845478625_78ba59d349,765549,0.0
US_INSCOPIX_INC_2b11f330a6,765549,0.0
UK_GOOGLE_DEEPMIND_5a7a0f982e,765549,0.0
FR_FR84130015332_6ee5282ae4,765549,525751.2
UK_GB524371168_eaa3f3b4f2,765549,546575.76
NO_NO974767880MVA_ee2cbd0841,765549,572550.48
BE_BE0403834160_45d1d11e6e,765549,250560.0
ES_ESG98073760_90b56ebf3c,797876,170121.6
NL_SHELL_INTERNATIONAL_BV_e0528bff61,723430,862958.75
SE_SE556074308901_f77d5cc567,723430,838556.25
IT_IT07084560015_b2b84a7edf,723430,0.0
NL_NL002875718B01_e39ab75c16,723430,506458.75
NL_NL002814663B01_50e042fb96,723430,324608.75
DE_DE121689807_84f9cb2b79,723430,1417031.25
DE_DE244070984_78989cebdc,723430,96740.0
SE_SE202100629701_699c0fcc61,723430,0.0
IT_IT01279680480_11fbacdce1,723430,54926.25
AT_ATU54713500_2681b087ed,723430,276750.0
DE_DE811582102_8c661f4bc9,723430,190981.25
NL_NL806915870B01_4489e95c91,723430,452090.0
IT_IT07973780013_7105c25472,723430,299050.0
NL_NL852848663B01_6fe34dc6f1,723430,333896.25
DE_DE121677308_3517886c8b,723430,0.0
UK_GB491358622_518cb76a26,723430,229470.0
DE_DE129273398_0042646728,723430,330025.0
SE_SE556479559801_3e1a67a5ec,723430,923436.5
CH_SWISS_INTERNATIONAL_AIR_LINES_AG_d9d60e27dc,894162,289816.59
UK_GB786631196_fa8edd5d49,894162,0.0
ES_ESB66672668_6d215ed9b5,894162,283407.16
BE_EUROCONTROL_EUROPEAN_ORGANISATION_FOR_THE_SAFETY_OF_AIR_NAVI_ab5592bae2,894162,0.0
ES_ESB86440906_75e9aada85,894162,202500.0
CH_SITA_ONAIR_SWITZERLAND_SARL_a77df8fc1d,894162,0.0
SE_SE559095643801_b5efad1156,894162,220781.25
FR_FR06820454031_3a871f6db7,866861,50000.0
IE_IE3402634NH_a678bee64a,744623,50000.0
BE_BE0419052272_accba6edcd,707983,160800.0
DK_DK29979812_f54c47d97b,799001,212194.8
IT_IT02118311006_cfdeb50ebd,884676,380000.0
